( F050-0 "pesquisa é uma coisa que muda a toda hora." )
( F050-1 "no total, serão chamados vinte e seis mil candidatos." )
( F050-2 "o número de convocados por vaga é de doze candidatos." )
( F050-3 "atualmente, esse abatimento é limitado a setenta por cento dos gastos." )
( F050-4 "sandra regina machado: acho que ela enfim criou juízo." )
( F050-5 "eles estão colocando armadilhas nas fazendas onde já ocorreram os ataques." )
( F050-6 "dessas, somente umas trezentas e vinte foram inauguradas em território americano." )
( F050-7 "no total, sete mísseis foram disparados contra o encrave." )
( F050-8 "em florianópolis, foi registrado dois graus celsius na manhã de domingo." )
( F050-9 "as situações ditas embaraçosas são resolvidas com os dados." )
( F050-10 "itamar tem razão de estar exultante como nunca desde que virou presidente." )
( F050-11 "a mãe de todas as reformas é a reforma política." )
( F050-12 "conseguiram eliminar áreas supérfluas ou que antes eram desperdiçadas." )
( F050-13 "uma lata de leite em pó integral vale um ingresso." )
( F050-14 "a maioria dos passageiros do barco naufragado era de crianças." )
( F050-15 "a provável causa do acidente foi excesso de lotação a bordo." )
( F050-16 "não prometo nada, porque não adianta eu prometer e não cumprir." )
( F050-17 "se for eleito, vocês vão ver o meu trabalho." )
( F050-18 "ele era um dos poucos atores negros que tinham espaço." )
( F050-19 "a secretaria estadual de saúde distribuirá cem mil preservativos no carnaval." )
( F050-20 "são essas qualidades que inspiraram o plano real desde a sua criação." )
( F050-21 "todos os batizados são consagrados a deus e devem tender à santidade." )
( F050-22 "'o homem sem qualidades' não é um livro comum." )
( F050-23 "os problemas surgem nas importações diretas via catálogos, por exemplo." )
( F050-24 "lula chegou ao rio com duas horas de atraso." )
( F050-25 "no ano, a taxa é de três vírgula sete por cento." )
( F050-26 "batizado de heitor, o trabalho traz treze faixas compostas pelo guitarrista." )
( F050-27 "já viola levou o terceiro cartão amarelo domingo passado." )
( F050-28 "inflação volta a subir no rio e em são paulo." )
( F050-29 "cinco: freqüentemente responde perguntas antes que elas sejam concluídas." )
( F050-30 "quero estar no grupo e ajudar sempre que necessário." )
( F050-31 "expedito andrelino de souza, cinqüenta e um anos, encarregado de almoxarifado." )
( F050-32 "isso mostra que nossa flutuação cambial suja e voluntariosa foi apenas tolice." )
( F050-33 "nós somos uma espécie de contingente escolhido do povo brasileiro." )
( F050-34 "não é o primeiro carregamento de armas para angola." )
( F050-35 "o dinheiro para pagamento dos policiais militares sairia de verba da prefeitura." )
( F050-36 "até agora, na televisão, eles já somam quatro ministros." )
( F050-37 "pode ser o início de uma campanha de contestação da vitória." )
( F050-38 "da mesma forma, empataram nas finalizações: um a um." )
( F050-39 "o jogador do palmeiras foi o único que lançou três vezes." )
( F050-40 "quanto ao seu próprio time o diagnóstico é menos generoso." )
( F050-41 "não há desculpas para o mau jogo que fizemos contra a arábia." )
( F050-42 "salário real médio do varejo aumenta doze por cento no mês passado." )
( F050-43 "em tóquio, o dólar fechou cotado a noventa e oito ienes." )
( F050-44 "os sobreviventes cremaram seus mortos e procuram reconstruir suas vidas." )
( F050-45 "os dois times perderam uma chance atrás da outra." )
( F050-46 "a geração de zico não seria campeã do mundo." )
( F050-47 "o curso é gratuito e tem a duração de seis meses." )
( F050-48 "assaltava desde os oito anos e meus amigos estão quase todos presos." )
( F050-49 "o mercado de ações vive momentos de plena euforia." )
( F050-50 "a imprensa não se incomodou, nem denunciou esse detalhe." )
( F050-51 "primeiro arredondou a idade do percussionista para cinqüenta anos." )
( F050-52 "os médicos ainda não sabem quanto tempo ele deverá ficar no hospital." )
( F050-53 "o feminino fica em quarto, sua melhor colocação em olimpíadas." )
( F050-54 "o modelo foi reestilizado e ganhou linhas mais agressivas." )
( F050-55 "seu interior, no entanto, lembra o de automóveis japoneses." )
( F050-56 "sete membros do grupo que se opõe à paz continuam presos." )
( F050-57 "os jogadores reclamam do calor, que consideram excessivo dentro do estádio." )
( F050-58 "o limite anterior para estes títulos bancários era de noventa dias." )
( F050-59 "também preparam a transição para o real no caso das aplicações financeiras." )
( F050-60 "há algumas coisas que não podem deixar de serem vistas em paris." )
( F050-61 "há demanda por real, não por dólar, cuja cotação cai." )
( F050-62 "há cento e setenta bilhões de moedas de um centavo em circulação." )
( F050-63 "cada uma delas custa oito décimos de um centavo." )
( F050-64 "o mercado fica de alto risco a curto prazo." )
( F050-65 "a perspectiva continua otimista para o médio e longo prazos." )
( F050-66 "o desafio agora é controlar, com medicamentos, essa secreção." )
( F050-67 "o jogo contra a suécia deixou todo o país preocupado." )
( F050-68 "está instalado na casa do avô de lúcia flexa de lima." )
( F050-69 "funcionários do governo do estado dão orientação técnica aos voluntários." )
( F050-70 "o ministério diz que não foi consultado sobre a transação." )
( F050-71 "este ano a empresa deve perder cerca de sete milhões de dólares." )
( F050-72 "ela começou a tirar fotos ontem em buenos aires." )
( F050-73 "ele se comprometeu a ler e responder parte da minha correspondência." )
( F050-74 "os brasileiros no exterior ganharam um poder aquisitivo sem precedentes." )
( F050-75 "o objetivo é abordar todas as fases da ópera." )
( F050-76 "o curso é diário e tem duração de três meses." )
( F050-77 "os jogadores santistas deixaram o gramado sob vaias da torcida." )
( F050-78 "a torcida voltou a criticar a atual administração e não economizou críticas." )
( F050-79 "a infraero ainda não sabe em qual dos dois aeroportos alexandre embarcou." )
( F050-80 "eles têm interesse na redução das taxas nos empréstimos rurais." )
( F050-81 "ele podia dar explicações práticas para sua preferência por faroestes." )
( F050-82 "longe dos estúdios, também estava longe do controle dos produtores." )
( F050-83 "conversões pelo dólar turismo a mil seiscentos e oitenta reais." )
( F050-84 "o preço do primeiro estágio é de duzentos reais." )
( F050-85 "tentou usar a cruz mas era curta para isto." )
( F050-86 "temos de melhorar a qualidade do ensino, especialmente na escola pública." )
( F050-87 "tenho muita vontade de aprender, mas baixo poder aquisitivo." )
( F050-88 "taborda pegou as assinaturas na manhã do dia vinte e cinco." )
( F050-89 "também não são recomendáveis os temas de acidentes de automóveis ou alcoolismo." )
( F050-90 "para discutir sobre ecologia e projetos para gerações futuras." )
( F050-91 "um velho trem circula entre os bairros de capivari e abernéssia." )
( F050-92 "gilda portugal gouvêa será delegada do ministério da educação em são paulo." )
( F050-93 "a integração é crucial quando se pensa no mercado externo." )
( F050-94 "programa criado com a ajuda de luxemburgo chega em novembro." )
( F050-95 "dinamizar tais mercados significa coordenar toda a cadeia da carne." )
( F050-96 "o resultado é menor do que a soma das aptidões." )
( F050-97 "o sistema brasileiro se inspirou principalmente no modelo utilizado na frança." )
( F050-98 "já as cadernetas têm apenas hoje como um bom dia para aplicar." )
( F050-99 "viva o discreto presidente do palmeiras, alberto helena junior." )
( F050-100 "nada pior que a aplicação distorcida de uma idéia." )
( F050-101 "rua padre joão manuel, número cento e cinqüenta e quatro." )
( F050-102 "a cópia distribuída demonstra que as correções foram feitas às pressas." )
( F050-103 "os dados são coletados nas juntas comerciais dos estados." )
( F050-104 "é muito interessante ver as mudanças do estilo das mulheres." )
( F050-105 "ele está com o relator, o juiz célio benevides." )
( F050-106 "as importações de maçã argentina não preocupam os plantadores." )
( F050-107 "os laboratórios questionam os cálculos mas não negam aumentos reais." )
( F050-108 "apesar disso, continua ligado ao seu país de origem." )
( F050-109 "o registro do hospital dizia que ele havia fugido." )
( F050-110 "várias agências de são paulo oferecem cursos de língua no japão." )
( F050-111 "juro para capital de giro chega a cento e quarenta por cento ao ano." )
( F050-112 "o tribune sugere que o acordo foi lesivo para o governo." )
( F050-113 "não posso me imaginar trabalhando em algo sempre igual." )
( F050-114 "o mercosul é um compromisso irreversível do governo brasileiro." )
( F050-115 "a mamata da alfândega foi cinco vezes mais cara." )
( F050-116 "chega a secretário da cultura com amplo apoio de intelectuais e artistas." )
( F050-117 "petista não pode ver orelha de eleitor que dá o maior aluguel." )
( F050-118 "atenção: a partir de sexta estarei no 'caderno copa noventa e quatro'." )
( F050-119 "pelo menos dezenove pessoas ficaram feridas nos dois ataques." )
( F050-120 "os manuais serão vendidos do dia dez a vinte de outubro." )
( F050-121 "a legislação eleitoral em vigor nesses anos vetava contribuições de pessoas jurídicas." )
( F050-122 "o principal segredo para fazer uma boa salada é caprichar no visual." )
( F050-123 "no inverno, esta variação é menor, mas ainda existe." )
( F050-124 "silêncio custa nove mil dólares ao técnico da romênia." )
( F050-125 "fiz o que a maioria procurou fazer: evitei provocar marola." )
( F050-126 "uma versão da história de amor de tristão e isolda." )
( F050-127 "o livro é ilustrado por zélia suassuna, mulher do autor." )
( F050-128 "a maior alta foi registrada em salvador, de dezoito por cento." )
( F050-129 "com a anistia, voltou a prática política da década de cinqüenta." )
( F050-130 "cristiano tem um excepcional trabalho de luz e enquadramento." )
( F050-131 "o quorum qualificado dificultaria mudanças circunstanciais nos futuros governos." )
( F050-132 "a contínua exposição à poluição intensa favorece o envelhecimento precoce da pele." )
( F050-133 "o brasil está representado por uma imensa delegação de duas pessoas." )
( F050-134 "inclui mais de noventa minutos de vídeo, fotos e ilustrações." )
( F050-135 "nos próximos dias, devem ser enviadas as outras notificações." )
( F050-136 "evite correr ao banco para trocar o seu dinheiro." )
( F050-137 "o cruzeiro real continua valendo até o dia quinze de julho." )
( F050-138 "há quem garanta que um craque não desaprende a arte de jogar." )
( F050-139 "o autor argumenta que a medida fere a legislação sanitária." )
( F050-140 "a rua flórida sempre foi a grande passarela dos turistas." )
( F050-141 "isso sem contar os negócios gerados pelo licenciamento de produtos ou franquias." )
( F050-142 "durante a revista eles mandaram que eu me comportasse como homem." )
( F050-143 "sou uma pessoa normal e me comporto do jeito que quiser." )
( F050-144 "é só sair nas ruas que os soldados chegam junto." )
( F050-145 "não deixe de entrar na galeria pacífico, recém restaurada e reformada." )
( F050-146 "é preciso reformular o parlamento para que ele possa atender a sociedade." )
( F050-147 "a ocorrência foi registrada como homicídio culposo não intencional." )
( F050-148 "na avaliação pelo desempenho individual, cada executivo tem cinco metas anuais." )
( F050-149 "na recepção, as vezes falhamos em momentos importantes do jogo." )
( F050-150 "portuguesa pode terminar, hoje, jogo inacabado com o santo andré." )
